PARCEL_APN,TAXAPN,SITE_ADDR,SITE_CITY,SITE_STATE,SITE_ZIP,LATITUDE,LONGITUDE,ASSESSEE_OWNER_NAME_1,ASSESSEE_OWNER_NAME_2,ASSESSEE_MAIL_CITY,ASSESSEE_MAIL_STATE,ASSESSEE_MAIL_ZIP,VAL_ASSD_LAND,VAL_ASSD_IMPRV,VAL_ASSD,ASMT_YEAR,ASMT_RCDRS_DATE_TRANSFER,ASMT_VAL_TRANSFER,USE_CODE_MUNI_DESC,USE_CODE_MUNI,USE_CODE_STD_LPS,USE_CODE_STD_DESC_LPS,ZONING,LOT_SIZE_AREA,LOT_SIZE_AREA_UNIT,LIVING_SQFT,YR_BLT,BUILDING_SQFT,STORIES_NUMBER,UNITS_NUMBER,BEDROOMS,TOTAL_BATHS_CALCULATED,VAL_MRKT_LAND,VAL_MRKT_IMPRV,VAL_MARKET,LAST_SALE_DATE_TRANSFER,VAL_TRANSFER,JURISDICTION,H3_INT_9,vacancy_tier
12205700190000,122-0570-019-0000,WILDHAWK WEST DR,SACRAMENTO,CA,95829.0,38.473954,-121.31627,SOUTHGATE PARK & RECREATION DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20021212.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-5,25932.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307908689919,Tier 2: Zero Improvement
12206100400000,122-0610-040-0000,FAZIO DR,SACRAMENTO,CA,95829.0,38.471883,-121.318113,SOUTHGATE PARK & RECREATION DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20021212.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-5,33602.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307908689919,Tier 2: Zero Improvement
12205700180000,122-0570-018-0000,MISSION HILLS DR,SACRAMENTO,CA,95829.0,38.474274,-121.316253,SOUTHGATE PARK & RECREATION DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20021212.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-5,2629.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307908689919,Tier 2: Zero Improvement
12201300140000,122-0130-014-0000,CARMENCITA AVE,SACRAMENTO,CA,95829.0,38.466722,-121.325978,SOUTHGATE RECREATION AND PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,VACANT RES (2-5 AC SITE),IAFEAA,8001.0,RESIDENTIAL-VACANT LAND,AR-10,2.5599999,AC,,,,,,,,,,,20220104.0,,UNINCORPORATED COUNTY,617700308624080895,Tier 1: Coded Vacant
12201300210000,122-0130-021-0000,CARMENCITA AVE,SACRAMENTO,CA,95829.0,38.465348,-121.327199,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,VACANT RES (10-49 ACRES),IABAAA,8001.0,RESIDENTIAL-VACANT LAND,AR-10,0.0,,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308623556607,Tier 1: Coded Vacant
12201300160000,122-0130-016-0000,CARMENCITA AVE,SACRAMENTO,CA,95829.0,38.465464,-121.329911,SOUTHGATE RECREATION AND PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",AR-10,0.0,,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307871465471,Tier 2: Zero Improvement
12201200530000,122-0120-053-0000,VINEYARD RD,SACRAMENTO,CA,95829.0,38.464746,-121.324918,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,VACANT RES (2-5 AC SITE),IAFEAA,8001.0,RESIDENTIAL-VACANT LAND,AG-20,0.0,,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308623294463,Tier 1: Coded Vacant
12201200520000,122-0120-052-0000,VINEYARD RD,SACRAMENTO,CA,95829.0,38.465723,-121.325096,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,VACANT RESIDENTIAL UNDER 2 AC,IAEEAA,8001.0,RESIDENTIAL-VACANT LAND,AG-20,0.0,,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308624080895,Tier 1: Coded Vacant
12206200370000,122-0620-037-0000,DESERT DUNES CT,SACRAMENTO,CA,95829.0,38.46943,-121.316271,SOUTHGATE PARK & RECREATION DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20021212.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-5,7500.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307909738495,Tier 2: Zero Improvement
12206200360000,122-0620-036-0000,DESERT DUNES CT,SACRAMENTO,CA,95829.0,38.468555,-121.316271,SOUTHGATE PARK & RECREATION DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20021212.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-5,7602.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308628275199,Tier 2: Zero Improvement
12208100430000,122-0810-043-0000,8050 VINEYARD RD,SACRAMENTO,CA,95829.0,38.466535,-121.316163,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-4,8621.0,SF,,,,,,,,,,,20180105.0,1650000.0,UNINCORPORATED COUNTY,617700308627750911,Tier 2: Zero Improvement
12208100420000,122-0810-042-0000,VINEYARD RD,SACRAMENTO,CA,95829.0,38.467412,-121.316163,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-4,2691.0,SF,,,,,,,,,,,20180105.0,,UNINCORPORATED COUNTY,617700308627750911,Tier 2: Zero Improvement
12201200540000,122-0120-054-0000,9845 WILDHAWK WEST DR,SACRAMENTO,CA,95829.0,38.465608,-121.32252,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,"VACANT RESIDENTIAL, 10-49 AC",IABCAA,8001.0,RESIDENTIAL-VACANT LAND,RD-5 RD-4,0.0,,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308623818751,Tier 1: Coded Vacant
12203500210000,122-0350-021-0000,VINEYARD RD,SACRAMENTO,CA,95829.0,38.463315,-121.316177,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19900718.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",AR-1,6988.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308628799487,Tier 2: Zero Improvement
12204300720000,122-0430-072-0000,VINEYARD RD,SACRAMENTO,CA,95829.0,38.465268,-121.315876,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20020814.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",AR-1,3935.0,SF,,,,,,,,,,,20020814.0,,UNINCORPORATED COUNTY,617700308627488767,Tier 2: Zero Improvement
12206600340000,122-0660-034-0000,TIGERWOODS DR,SACRAMENTO,CA,95829.0,38.472031,-121.310817,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20020924.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-4,1715.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307913408511,Tier 2: Zero Improvement
12206600350000,122-0660-035-0000,SORENSTAM DR,SACRAMENTO,CA,95829.0,38.472029,-121.310386,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20020924.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-2 RD-4,7362.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307913408511,Tier 2: Zero Improvement
12201100180000,122-0110-018-0000,SADDLE CREEK DR,SACRAMENTO,CA,95829.0,38.467104,-121.301298,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19921030.0,0.0,VACANT RES (50-100 ACRES),IACAAA,8001.0,RESIDENTIAL-VACANT LAND,AR-1,75.339996,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308666810367,Tier 1: Coded Vacant
12201500810000,122-0150-081-0000,ELSIE IDA WAY,SACRAMENTO,CA,95829.0,38.455799,-121.325598,SOUTHGATE REC & PARK DIST,,SACRAMENTO,CA,95823.0,,,,2024.0,20100114.0,0.0,VACANT RESIDENTIAL UNDER 2 AC,IAEAAE,8001.0,RESIDENTIAL-VACANT LAND,RD-4,6358.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308632207359,Tier 1: Coded Vacant
12207100640000,122-0710-064-0000,9926 OBSIDIAN WAY,SACRAMENTO,CA,95829.0,38.456397,-121.324717,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20070213.0,0.0,VACANT RES (2-5 AC SITE),IAFAAE,8001.0,RESIDENTIAL-VACANT LAND,O,3.1500001,AC,,,,,,,,,,,20070213.0,,UNINCORPORATED COUNTY,617700308632207359,Tier 1: Coded Vacant
12203300020000,122-0330-002-0000,SAVONA DR,SACRAMENTO,CA,95829.0,38.458829,-121.315865,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19891206.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",AR-1,28000.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308621197311,Tier 2: Zero Improvement
12203500220000,122-0350-022-0000,VINEYARD RD,SACRAMENTO,CA,95829.0,38.462161,-121.316188,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19900718.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",AR-1,6792.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308621983743,Tier 2: Zero Improvement
12203300010000,122-0330-001-0000,SAVONA DR,SACRAMENTO,CA,95829.0,38.461561,-121.315873,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19891206.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",AR-1,8258.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308621983743,Tier 2: Zero Improvement
12203700280000,122-0370-028-0000,VINEYARD RD,SACRAMENTO,CA,95829.0,38.46071,-121.316246,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19980713.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-3,1264.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308621983743,Tier 2: Zero Improvement
12205400510000,122-0540-051-0000,CRISTO DR,SACRAMENTO,CA,95829.0,38.458182,-121.316233,SOUTHGATE PARK & RECREATION DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20020919.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-4,2415.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308621197311,Tier 2: Zero Improvement
12205400520000,122-0540-052-0000,CRISTO DR,SACRAMENTO,CA,95833.0,38.458673,-121.316228,SOUTHGATE PARK & RECREATION DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20020919.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-4,2255.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308621197311,Tier 2: Zero Improvement
12203200520000,122-0320-052-0000,CALVINE RD,SACRAMENTO,CA,95829.0,38.45286,-121.306935,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19890519.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",AR-1,32912.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308634304511,Tier 2: Zero Improvement
12203200530000,122-0320-053-0000,CALVINE RD,SACRAMENTO,CA,95829.0,38.45287,-121.304145,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19890519.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",AR-1,8862.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308634304511,Tier 2: Zero Improvement
12204500220000,122-0450-022-0000,POLO CROSSE AVE,SACRAMENTO,CA,95829.0,38.452862,-121.301389,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20020814.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",AR-1,2168.0,SF,,,,,,,,,,,20020814.0,,UNINCORPORATED COUNTY,617700308607827967,Tier 2: Zero Improvement
12204100140000,122-0410-014-0000,POLO CROSSE AVE,SACRAMENTO,CA,95829.0,38.452895,-121.301826,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20020826.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",AR-1,263.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308607827967,Tier 2: Zero Improvement
3703210060000,037-0321-006-0000,6121 MARTIN LUTHER KING JR BLVD,SACRAMENTO,CA,95824.0,38.515388,-121.463838,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,VACANT RES (2-5 AC SITE),IAFBFE,8001.0,RESIDENTIAL-VACANT LAND,RD-20,2.1700001,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700320416104447,Tier 1: Coded Vacant
23501000090000,235-0100-009-0000,SNIPES BLVD,ORANGEVALE,CA,95662.0,38.669452,-121.197315,ORANGEVALE RECREATION & PARK DISTRICT,,ORANGEVALE,CA,95662.0,,,,2024.0,19851127.0,0.0,VACANT RECREATIONAL UNDER 2 AC,IFEBAB,8010.0,RECREATIONAL-VACANT LAND,O (PC),42438.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700278285107199,Tier 1: Coded Vacant
22302900310000,223-0290-031-0000,MORNINGLO LN,ORANGEVALE,CA,95662.0,38.670167,-121.195726,CA DEPT OF PARKS & RECREATION,,ORANGEVALE,CA,95662.0,384.0,,384.0,2024.0,20040203.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",O (PC),1450.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700278283796479,Tier 2: Zero Improvement
23501000150000,235-0100-015-0000,SNIPES BLVD,ORANGEVALE,CA,95662.0,38.669369,-121.19626,ORANGEVALE RECREATION & PARK DISTRICT,,ORANGEVALE,CA,95662.0,,,,2024.0,19851127.0,0.0,VAC RECREATION UNDER 2 AC,IFEAAB,8010.0,RECREATIONAL-VACANT LAND,O (PC),43226.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700278284845055,Tier 1: Coded Vacant
23501000140000,235-0100-014-0000,5624 SNIPES BLVD,ORANGEVALE,CA,95662.0,38.668824,-121.196247,ORANGEVALE RECREATION & PARK DISTRICT,,ORANGEVALE,CA,95662.0,,,,2024.0,19851127.0,0.0,VAC RECREATION UNDER 2 AC,IFEAAB,8010.0,RECREATIONAL-VACANT LAND,O (PC),1.1,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700278284845055,Tier 1: Coded Vacant
22302900290000,223-0290-029-0000,MORNINGLO LN,ORANGEVALE,CA,95662.0,38.66869,-121.1939,CA DEPT OF PARKS & RECREATION,,SACRAMENTO,CA,95814.0,,,,2024.0,20040203.0,0.0,VACANT RES (10-49 ACRES),IABBFE,8001.0,RESIDENTIAL-VACANT LAND,O (PC),12.34,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700278284845055,Tier 1: Coded Vacant
4003200400000,040-0320-040-0000,OSMANTHUS PL,SACRAMENTO,CA,95828.0,38.504286,-121.427626,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-10,0.0,,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308523417599,Tier 2: Zero Improvement
4003200390000,040-0320-039-0000,OSMANTHUS PL,SACRAMENTO,CA,95828.0,38.50354,-121.427794,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-10,0.0,,,,,,,,,,,,20201103.0,,UNINCORPORATED COUNTY,617700308523417599,Tier 2: Zero Improvement
5003010060000,050-0301-006-0000,66TH AVE,SACRAMENTO,CA,95823.0,38.48993,-121.43528,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19810701.0,0.0,VACANT RESIDENTIAL UNDER 2 AC,IAEAAA,8001.0,RESIDENTIAL-VACANT LAND,RD-5 (NPA),2.5,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308494843903,Tier 1: Coded Vacant
5003310030000,050-0331-003-0000,6130 ORANGE AVE,SACRAMENTO,CA,95823.0,38.487849,-121.431469,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,VACANT RES (2-5 AC SITE),IAFBFA,8001.0,RESIDENTIAL-VACANT LAND,RD-5,871.0,SF,,,,,,,,,,,20170123.0,780000.0,UNINCORPORATED COUNTY,617700308491960319,Tier 1: Coded Vacant
4302300200000,043-0230-020-0000,MCCURDY LN,SACRAMENTO,CA,95828.0,38.498875,-121.40291,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,VAC INDUSTRIAL 10-49 ACRE,IGBAFA,8003.0,INDUSTRIAL-VACANT LAND,SPA,10.33,AC,,,,,,,,,,,20171122.0,,UNINCORPORATED COUNTY,617700308525252607,Tier 1: Coded Vacant
4302300230000,043-0230-023-0000,FLORIN RD,SACRAMENTO,CA,95828.0,38.49729,-121.400575,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,VACANT INDUSTRIAL 2-5 AC,IGFAFA,8003.0,INDUSTRIAL-VACANT LAND,SPA,2.1099999,AC,,,,,,,,,,,20171122.0,,UNINCORPORATED COUNTY,617700308010139647,Tier 1: Coded Vacant
6400500200000,064-0050-020-0000,7118 MCCOMBER ST,SACRAMENTO,CA,95828.0,38.497202,-121.396537,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,VAC INDUSTRIAL UNDER 2AC,IGEAEA,8003.0,INDUSTRIAL-VACANT LAND,SPA,2981.0,SF,,,,,,,,,,,20170123.0,,UNINCORPORATED COUNTY,617700308009877503,Tier 1: Coded Vacant
6400500120000,064-0050-012-0000,7118 MCCOMBER ST,SACRAMENTO,CA,95828.0,38.497119,-121.396525,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,VAC INDUSTRIAL UNDER 2AC,IGEAEA,8003.0,INDUSTRIAL-VACANT LAND,SPA,14571.0,SF,,,,,,,,,,,20170123.0,,UNINCORPORATED COUNTY,617700308009877503,Tier 1: Coded Vacant
6400400280000,064-0040-028-0000,FLORIN RD,SACRAMENTO,CA,95828.0,38.497391,-121.394082,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19810303.0,0.0,VACANT RETAIL 5+ ACRES,IBGAAA,8002.0,COMMERCIAL-VACANT LAND,SPA,6.0799999,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308010401791,Tier 1: Coded Vacant
5105600500000,051-0560-050-0000,GERBER RD,SACRAMENTO,CA,95828.0,38.481803,-121.404183,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19880608.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-5,1011.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308514242559,Tier 2: Zero Improvement
6400500090000,064-0050-009-0000,8377 FLORIN RD,SACRAMENTO,CA,95828.0,38.496344,-121.39625,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20080929.0,0.0,VAC INDUSTRIAL UNDER 2AC,IGEBFA,8003.0,INDUSTRIAL-VACANT LAND,SPA,17190.0,SF,,,,,,,,,,,20080929.0,,UNINCORPORATED COUNTY,617700308009877503,Tier 1: Coded Vacant
6500410750000,065-0041-075-0000,FLETCHER FARM DR,SACRAMENTO,CA,95828.0,38.493822,-121.381951,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19981019.0,0.0,VACANT RESIDENTIAL UNDER 2 AC,IAEDFA,8001.0,RESIDENTIAL-VACANT LAND,RD-5,28394.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307827687423,Tier 1: Coded Vacant
6802600370000,068-0260-037-0000,3224 HUNTSMAN DR,SACRAMENTO,CA,95826.0,38.557818,-121.352237,CORDOVA RECREATION & PARK DISTRICT,,RANCHO CORDOVA,CA,95670.0,,,,2024.0,19821022.0,0.0,VACANT RESIDENTIAL UNDER 2 AC,IAEDFA,8001.0,RESIDENTIAL-VACANT LAND,O,33106.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308221689855,Tier 1: Coded Vacant
6802900450000,068-0290-045-0000,HUNTSMAN DR,SACRAMENTO,CA,95826.0,38.558109,-121.351612,CORDOVA RECREATION & PARK DISTRICT,,RANCHO CORDOVA,CA,95670.0,,,,2024.0,19801229.0,0.0,VACANT RESIDENTIAL UNDER 2 AC,IAEDFA,8001.0,RESIDENTIAL-VACANT LAND,O,1.05,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308218806271,Tier 1: Coded Vacant
7703100590000,077-0310-059-0000,3300 GLENMOOR DR,SACRAMENTO,CA,95827.0,38.572366,-121.31427,CORDOVA RECREATION & PARK DISTRICT,,RANCHO CORDOVA,CA,95670.0,,,,2024.0,19830103.0,0.0,VACANT RESIDENTIAL UNDER 2 AC,IAEBEA,8001.0,RESIDENTIAL-VACANT LAND,RD 5,2.1300001,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308256555007,Tier 1: Coded Vacant
7700500770000,077-0050-077-0000,3755 SCHRIEVER AVE,MATHER,CA,95655.0,38.571656,-121.301235,CORDOVA RECREATION & PARK DISTRICT,,RANCHO CORDOVA,CA,95670.0,,,,2024.0,19940915.0,0.0,PRIVATE CLUB,FH000A,4007.0,"CLUBS, LODGES, PROFESSIONAL ASSOCIATIONS",SPA (MFSPA,25.129999,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700322639609855,Tier 2: Zero Improvement
7700500780000,077-0050-078-0000,3700 SCHRIEVER AVE,MATHER,CA,95655.0,38.571225,-121.303237,CORDOVA RECREATION & PARK DIST,,RANCHO CORDOVA,CA,95670.0,,,,2024.0,20080228.0,0.0,PRIVATE CLUB,FH000A,4007.0,"CLUBS, LODGES, PROFESSIONAL ASSOCIATIONS",SPA (MFSPA,2.47,AC,,,,,,,,,,,20080228.0,,UNINCORPORATED COUNTY,617700322639871999,Tier 2: Zero Improvement
7700500790000,077-0050-079-0000,OLD PLACERVLE RD,MATHER,CA,95655.0,38.570396,-121.303209,CORDOVA RECREATION AND PARK DISTRICT,,RANCHO CORDOVA,CA,95670.0,,,,2024.0,20111107.0,0.0,PARKING LOT,BFH00A,2036.0,PARKING LOT,SPA (MFSPA,4298.0,SF,,,,,,,,,,,20111107.0,,UNINCORPORATED COUNTY,617700322639609855,Tier 2: Zero Improvement
7700500860000,077-0050-086-0000,3700 SCHRIEVER AVE,MATHER,CA,95655.0,38.570123,-121.302279,CORDOVA RECREATION & PARK DISTRICT,,RANCHO CORDOVA,CA,95670.0,,,,2024.0,20061026.0,0.0,PRIVATE CLUB,FH000A,4007.0,"CLUBS, LODGES, PROFESSIONAL ASSOCIATIONS",SPA (MFSPA,4.4099998,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700322639609855,Tier 2: Zero Improvement
22406200010000,224-0620-001-0000,WACHTEL WAY,CITRUS HEIGHTS,CA,95610.0,38.707921,-121.246303,SUNRISE RECREATION & PARK DISTRICT,,CITRUS HEIGHTS,CA,95610.0,,,,2024.0,19790904.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",O RD5,2.4100001,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700278419062783,Tier 2: Zero Improvement
11517000410000,115-1700-041-0000,TIOGAWOODS DR,SACRAMENTO,CA,95828.0,38.477481,-121.372822,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20021205.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-7,4560.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307883261951,Tier 2: Zero Improvement
