PARCEL_APN,TAXAPN,SITE_ADDR,SITE_CITY,SITE_STATE,SITE_ZIP,LATITUDE,LONGITUDE,ASSESSEE_OWNER_NAME_1,ASSESSEE_OWNER_NAME_2,ASSESSEE_MAIL_CITY,ASSESSEE_MAIL_STATE,ASSESSEE_MAIL_ZIP,VAL_ASSD_LAND,VAL_ASSD_IMPRV,VAL_ASSD,ASMT_YEAR,ASMT_RCDRS_DATE_TRANSFER,ASMT_VAL_TRANSFER,USE_CODE_MUNI_DESC,USE_CODE_MUNI,USE_CODE_STD_LPS,USE_CODE_STD_DESC_LPS,ZONING,LOT_SIZE_AREA,LOT_SIZE_AREA_UNIT,LIVING_SQFT,YR_BLT,BUILDING_SQFT,STORIES_NUMBER,UNITS_NUMBER,BEDROOMS,TOTAL_BATHS_CALCULATED,VAL_MRKT_LAND,VAL_MRKT_IMPRV,VAL_MARKET,LAST_SALE_DATE_TRANSFER,VAL_TRANSFER,JURISDICTION,H3_INT_9,vacancy_tier,exclusion_reason
06400500090000,064-0050-009-0000,8377 FLORIN RD,SACRAMENTO,CA,95828.0,38.496344,-121.39625,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20080929.0,0.0,VAC INDUSTRIAL UNDER 2AC,IGEBFA,8003.0,INDUSTRIAL-VACANT LAND,SPA,17190.0,SF,,,,,,,,,,,20080929.0,,UNINCORPORATED COUNTY,617700308009877503,Tier 1: Coded Vacant,public_park_or_recreation_agency
06400500250000,064-0050-025-0000,8383 FLORIN RD,SACRAMENTO,CA,95828.0,38.496398,-121.395507,COUNTY OF SACRAMENTO,,SACRAMENTO,CA,95827.0,,,,2024.0,,0.0,GENERAL OFFICE,CAA00A,3003.0,OFFICE BLDG (GENERAL),SPA,34336.0,SF,4083.0,2013.0,4083.0,1.0,,,,,,,20180709.0,,UNINCORPORATED COUNTY,617700308009877503,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
06500410750000,065-0041-075-0000,FLETCHER FARM DR,SACRAMENTO,CA,95828.0,38.493822,-121.381951,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19981019.0,0.0,VACANT RESIDENTIAL UNDER 2 AC,IAEDFA,8001.0,RESIDENTIAL-VACANT LAND,RD-5,28394.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307827687423,Tier 1: Coded Vacant,public_park_or_recreation_agency
06504600200000,065-0460-020-0000,8757 HARBOR HILLS WAY,SACRAMENTO,CA,95828.0,38.493276,-121.378703,DRP CA 7 LLC,,ROSEVILLE,CA,95678.0,121940.0,,121940.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,1991.0,,1991.0,1.0,,3.0,,,,,20240814.0,610000.0,UNINCORPORATED COUNTY,617700307827425279,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
06504600190000,065-0460-019-0000,8761 HARBOR HILLS WAY,SACRAMENTO,CA,95828.0,38.493275,-121.378483,DRP CA 7 LLC,,ROSEVILLE,CA,95678.0,121940.0,,121940.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,2704.0,,2704.0,2.0,,4.0,,,,,20240813.0,700500.0,UNINCORPORATED COUNTY,617700307827425279,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
06504600180000,065-0460-018-0000,8765 HARBOR HILLS WAY,SACRAMENTO,CA,95828.0,38.493276,-121.378294,DRP CA 7 LLC,,ROSEVILLE,CA,95678.0,121940.0,,121940.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,2520.0,,2520.0,2.0,,3.0,,,,,20240906.0,615000.0,UNINCORPORATED COUNTY,617700307827425279,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
06504600160000,065-0460-016-0000,8773 HARBOR HILLS WAY,SACRAMENTO,CA,95828.0,38.493278,-121.377917,DRP CA 7 LLC,,ROSEVILLE,CA,95678.0,121940.0,,121940.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,2520.0,,2520.0,2.0,,3.0,,,,,20240813.0,681000.0,UNINCORPORATED COUNTY,617700307827425279,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
06504600150000,065-0460-015-0000,8777 HARBOR HILLS WAY,SACRAMENTO,CA,95828.0,38.49328,-121.377728,DRP CA 7 LLC,,ROSEVILLE,CA,95678.0,121940.0,,121940.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,1991.0,,1991.0,1.0,,3.0,,,,,20240806.0,580000.0,UNINCORPORATED COUNTY,617700307827425279,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
06504600220000,065-0460-022-0000,8770 HARBOR HILLS WAY,SACRAMENTO,CA,95828.0,38.492847,-121.37806,DRP CA 7 LLC,,ROSEVILLE,CA,95678.0,121940.0,,121940.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,2704.0,,2704.0,2.0,,4.0,,,,,20240808.0,665000.0,UNINCORPORATED COUNTY,617700307827425279,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
06504600210000,065-0460-021-0000,8766 HARBOR HILLS WAY,SACRAMENTO,CA,95828.0,38.492851,-121.378282,DRP CA 7 LLC,,ROSEVILLE,CA,95678.0,121940.0,,121940.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,3025.0,,3025.0,2.0,,4.0,,,,,20240807.0,725000.0,UNINCORPORATED COUNTY,617700307827425279,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
06504600140000,065-0460-014-0000,8781 HARBOR HILLS WAY,SACRAMENTO,CA,95828.0,38.493281,-121.37754,DRP CA 7 LLC,,ROSEVILLE,CA,95678.0,121940.0,,121940.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,2704.0,,2704.0,2.0,,4.0,,,,,20240806.0,666000.0,UNINCORPORATED COUNTY,617700307827425279,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
06504600130000,065-0460-013-0000,8785 HARBOR HILLS WAY,SACRAMENTO,CA,95828.0,38.493282,-121.377351,DRP CA 7 LLC,,ROSEVILLE,CA,95678.0,121940.0,,121940.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,1991.0,,1991.0,1.0,,3.0,,,,,20240806.0,550000.0,UNINCORPORATED COUNTY,617700307827425279,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
06504600120000,065-0460-012-0000,8789 HARBOR HILLS WAY,SACRAMENTO,CA,95828.0,38.493287,-121.377144,DRP CA 7 LLC,,ROSEVILLE,CA,95678.0,121940.0,,121940.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,2520.0,,2520.0,2.0,,3.0,,,,,20240806.0,600000.0,UNINCORPORATED COUNTY,617700307827425279,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
06504600250000,065-0460-025-0000,7295 FAWNBAR WAY,SACRAMENTO,CA,95828.0,38.492923,-121.377602,LENNAR HOMES OF CALIFORNIA LLC,,ROSEVILLE,CA,95678.0,121940.0,,121940.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,2520.0,,2520.0,2.0,,3.0,,,,,20240802.0,600000.0,UNINCORPORATED COUNTY,617700307827425279,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
06504600260000,065-0460-026-0000,7294 EDGELAND WAY,SACRAMENTO,CA,95828.0,38.492925,-121.377216,LENNAR HOMES OF CALIFORNIA LLC,,ROSEVILLE,CA,95678.0,121940.0,,121940.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,1991.0,,1991.0,1.0,,3.0,,,,,20240910.0,593000.0,UNINCORPORATED COUNTY,617700307827425279,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
06504600230000,065-0460-023-0000,7300 FAWNBAR WAY,SACRAMENTO,CA,95828.0,38.492605,-121.378145,DRP CA 7 LLC,,ROSEVILLE,CA,95678.0,121940.0,,121940.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,3025.0,,3025.0,2.0,,4.0,,,,,20240805.0,724500.0,UNINCORPORATED COUNTY,617700307827425279,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
06504600240000,065-0460-024-0000,7299 FAWNBAR WAY,SACRAMENTO,CA,95828.0,38.492734,-121.377589,LENNAR HOMES OF CALIFORNIA LLC,,ROSEVILLE,CA,95678.0,121940.0,,121940.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,2704.0,,2704.0,2.0,,4.0,,,,,20240802.0,676500.0,UNINCORPORATED COUNTY,617700307827425279,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
06504600270000,065-0460-027-0000,7298 EDGELAND WAY,SACRAMENTO,CA,95828.0,38.492734,-121.377215,LENNAR HOMES OF CALIFORNIA LLC,,ROSEVILLE,CA,95678.0,121940.0,,121940.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,3025.0,,3025.0,2.0,,4.0,,,,,20240731.0,688000.0,UNINCORPORATED COUNTY,617700307827425279,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
06504600170000,065-0460-017-0000,8769 HARBOR HILLS WAY,SACRAMENTO,CA,95828.0,38.493277,-121.378106,DRP CA 7 LLC,,ROSEVILLE,CA,95678.0,121940.0,,121940.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,1991.0,,1991.0,1.0,,3.0,,,,,20240815.0,580000.0,UNINCORPORATED COUNTY,617700307827425279,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
06805800050000,068-0580-005-0000,9646 BUTTERFIELD WAY,SACRAMENTO,CA,95827.0,38.564141,-121.346102,STATE OF CALIFORNIA,,WEST SACRAMENTO,CA,95605.0,,,,2024.0,19890726.0,0.0,OFFICE - SINGLE TENANT,CBB00A,3004.0,OFFICE BLDG (MULTI-STORY),MP M-2,41.419998,AC,469910.0,1984.0,469910.0,2.0,,,,,,,,,UNINCORPORATED COUNTY,617700308225097727,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
06802600370000,068-0260-037-0000,3224 HUNTSMAN DR,SACRAMENTO,CA,95826.0,38.557818,-121.352237,CORDOVA RECREATION & PARK DISTRICT,,RANCHO CORDOVA,CA,95670.0,,,,2024.0,19821022.0,0.0,VACANT RESIDENTIAL UNDER 2 AC,IAEDFA,8001.0,RESIDENTIAL-VACANT LAND,O,33106.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308221689855,Tier 1: Coded Vacant,public_park_or_recreation_agency
06802900450000,068-0290-045-0000,HUNTSMAN DR,SACRAMENTO,CA,95826.0,38.558109,-121.351612,CORDOVA RECREATION & PARK DISTRICT,,RANCHO CORDOVA,CA,95670.0,,,,2024.0,19801229.0,0.0,VACANT RESIDENTIAL UNDER 2 AC,IAEDFA,8001.0,RESIDENTIAL-VACANT LAND,O,1.05,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308218806271,Tier 1: Coded Vacant,public_park_or_recreation_agency
07700100010000,077-0010-001-0000,9978 FOLSOM BLVD,SACRAMENTO,CA,95827.0,38.578635,-121.323511,SAC-PLCRVLE TRANSPORTATION CORR JOINT POWERS AUTHO,,SACRAMENTO,CA,95825.0,,,,2024.0,19960906.0,0.0,GENERAL OFFICE,CAA00A,3003.0,OFFICE BLDG (GENERAL),T (FBSP),5.27,AC,1745.0,1856.0,1745.0,,,,,,,,,,UNINCORPORATED COUNTY,617700308258652159,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
06801601040000,068-0160-104-0000,9823 OLD WINERY PL,SACRAMENTO,CA,95827.0,38.573366,-121.33099,DARLYNE FITE TRUST & FITE (NON EXEMPT) MARTIAL TRUST,,SACRAMENTO,CA,95827.0,917578.0,,917578.0,2024.0,,0.0,GENERAL OFFICE,CAA00A,3003.0,OFFICE BLDG (GENERAL),OIMU (FBSP,4.9299998,AC,81660.0,1990.0,81660.0,1,,,,,,,20230209.0,,UNINCORPORATED COUNTY,617700308254195711,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
07703100590000,077-0310-059-0000,3300 GLENMOOR DR,SACRAMENTO,CA,95827.0,38.572366,-121.31427,CORDOVA RECREATION & PARK DISTRICT,,RANCHO CORDOVA,CA,95670.0,,,,2024.0,19830103.0,0.0,VACANT RESIDENTIAL UNDER 2 AC,IAEBEA,8001.0,RESIDENTIAL-VACANT LAND,RD 5,2.1300001,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308256555007,Tier 1: Coded Vacant,public_park_or_recreation_agency
07703600270000,077-0360-027-0000,10233 SYSTEMS PKWY,SACRAMENTO,CA,95827.0,38.566368,-121.313138,STATE OF CALIFORNIA,,WEST SACRAMENTO,CA,95798.0,,,,2024.0,19941114.0,0.0,DISTRIBUTION & WAREHOUSE,GC0B0A,5003.0,WAREHOUSE (INDUSTRIAL),OIMU,2.51,AC,32000.0,1991.0,32000.0,1,,,,,,,19941114.0,,UNINCORPORATED COUNTY,617700308265467903,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
07703600180000,077-0360-018-0000,10230 SYSTEMS PKWY,SACRAMENTO,CA,95827.0,38.565381,-121.312049,SACRAMENTO COUNTY FIRE COMMUNICATIONS CENTER,,SACRAMENTO,CA,95827.0,,,,2024.0,19861231.0,0.0,MULTI-TENANT INDUSTRIAL,GM000A,5013.0,MULTI-TENANT INDUSTRIAL BLDG.,OIMU,20473.0,SF,6072.0,1984.0,6072.0,1,,,,,,,,,UNINCORPORATED COUNTY,617700308265205759,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
07700500770000,077-0050-077-0000,3755 SCHRIEVER AVE,MATHER,CA,95655.0,38.571656,-121.301235,CORDOVA RECREATION & PARK DISTRICT,,RANCHO CORDOVA,CA,95670.0,,,,2024.0,19940915.0,0.0,PRIVATE CLUB,FH000A,4007.0,"CLUBS, LODGES, PROFESSIONAL ASSOCIATIONS",SPA (MFSPA,25.129999,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700322639609855,Tier 2: Zero Improvement,public_park_or_recreation_agency
07700500780000,077-0050-078-0000,3700 SCHRIEVER AVE,MATHER,CA,95655.0,38.571225,-121.303237,CORDOVA RECREATION & PARK DIST,,RANCHO CORDOVA,CA,95670.0,,,,2024.0,20080228.0,0.0,PRIVATE CLUB,FH000A,4007.0,"CLUBS, LODGES, PROFESSIONAL ASSOCIATIONS",SPA (MFSPA,2.47,AC,,,,,,,,,,,20080228.0,,UNINCORPORATED COUNTY,617700322639871999,Tier 2: Zero Improvement,public_park_or_recreation_agency
07700500790000,077-0050-079-0000,OLD PLACERVLE RD,MATHER,CA,95655.0,38.570396,-121.303209,CORDOVA RECREATION AND PARK DISTRICT,,RANCHO CORDOVA,CA,95670.0,,,,2024.0,20111107.0,0.0,PARKING LOT,BFH00A,2036.0,PARKING LOT,SPA (MFSPA,4298.0,SF,,,,,,,,,,,20111107.0,,UNINCORPORATED COUNTY,617700322639609855,Tier 2: Zero Improvement,public_park_or_recreation_agency
07700500860000,077-0050-086-0000,3700 SCHRIEVER AVE,MATHER,CA,95655.0,38.570123,-121.302279,CORDOVA RECREATION & PARK DISTRICT,,RANCHO CORDOVA,CA,95670.0,,,,2024.0,20061026.0,0.0,PRIVATE CLUB,FH000A,4007.0,"CLUBS, LODGES, PROFESSIONAL ASSOCIATIONS",SPA (MFSPA,4.4099998,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700322639609855,Tier 2: Zero Improvement,public_park_or_recreation_agency
06710100010000,067-1010-001-0000,10545 ARMSTRONG AVE,MATHER,CA,95655.0,38.569594,-121.296087,SACTO METROPOLITAN FIRE DISTRICT,,MATHER,CA,95655.0,,,,2024.0,20101101.0,0.0,OFFICE - SINGLE TENANT,CBB00A,3004.0,OFFICE BLDG (MULTI-STORY),SPA (MFSPA,5.29,AC,84022.0,2001.0,84022.0,2,,,,,,,,,UNINCORPORATED COUNTY,617700308241874943,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
06710400020000,067-1040-002-0000,3607 BLECKELY ST,MATHER,CA,95655.0,38.570961,-121.293082,COUNTY OF SACRAMENTO (CITY OF RANCHO CORDOVA),,RANCHO CORDOVA,CA,95670.0,,,,2024.0,,0.0,APARTMENTS,104,1112.0,APARTMENTS (GENERIC),SPA (MFSPA,1.1900001,AC,29834.0,2019.0,29834.0,3,,,,,,,,,UNINCORPORATED COUNTY,617700308242399231,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
06710400010000,067-1040-001-0000,3615 BLECKELY ST,MATHER,CA,95655.0,38.570391,-121.29339,COUNTY OF SACRAMENTO (CITY OF RANCHO CORDOVA),,RANCHO CORDOVA,CA,95670.0,,,,2024.0,,0.0,MULTI/LOW RISE APARTMENT/1-3 STY,AE050D,1112.0,APARTMENTS (GENERIC),SPA (MFSPA,1.11,AC,39563.0,2016.0,39563.0,3,,,,,,,,,UNINCORPORATED COUNTY,617700308242399231,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
06710400080000,067-1040-008-0000,10621 SCHIRRA AVE,MATHER,CA,95655.0,38.570546,-121.292719,COUNTY OF SACRAMENTO (MATHER VETERANS VILLAGE PHASE),,RANCHO CORDOVA,CA,95670.0,,,,2024.0,,0.0,MULTI/LOW RISE APARTMENT/1-3 STY,AE060E,1112.0,APARTMENTS (GENERIC),SPA (MFSPA,1.33,AC,24093.0,1964.0,24093.0,,,,,,,,,,UNINCORPORATED COUNTY,617700308242399231,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
06700100380000,067-0010-038-0000,10474 MATHER BLVD,MATHER,CA,95655.0,38.566167,-121.29916,SACRAMENTO COUNTY BOARD OF EDUCATION,,SACRAMENTO,CA,95826.0,,,,2024.0,20020725.0,0.0,GENERAL OFFICE,CAB00A,3004.0,OFFICE BLDG (MULTI-STORY),SPA (MFSPA,3.1400001,AC,63503.0,2002.0,63503.0,2,,,,,,,20020618.0,,UNINCORPORATED COUNTY,617700308242923519,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
06700101050000,067-0010-105-0000,10035 MISSILE WAY,MATHER,CA,95655.0,38.554539,-121.315004,COUNTY OF SACRAMENTO,,SACRAMENTO,CA,95837.0,,,,2024.0,,0.0,PRIVATE AIRPORT,GI0AGA,6501.0,AIRPORT & RELATED,SPA (NPA),202.89999,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308209631231,Tier 2: Zero Improvement,inherently_active_use_parking_airport_cemetery
06701600650000,067-0160-065-0000,3791 BRADVIEW DR,SACRAMENTO,CA,95827.0,38.554391,-121.323383,STATE OF CALIFORNIA,,MATHER,CA,95655.0,,,,2024.0,,0.0,LIGHT INDUSTRIAL,GAGA0A,5002.0,LIGHT INDUSTRIAL (10% IMPROVED OFFICE SPACE; MACHINE SHOP),M-1,2.1900001,AC,18200.0,1991.0,18200.0,1,,,0.0,,,,20210930.0,,UNINCORPORATED COUNTY,617700308204388351,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
06701800120000,067-0180-012-0000,3930 KRISTI CT,SACRAMENTO,CA,95827.0,38.550918,-121.32765,BT OH LLC,,ATLANTA,GA,30328.0,1600000.0,,1600000.0,2024.0,20070228.0,0.0,PARKING LOT,BFH00A,2036.0,PARKING LOT,MP,5.0,AC,450.0,2009.0,450.0,,,,,,,,20070228.0,,UNINCORPORATED COUNTY,617700308203864063,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
06701800070000,067-0180-007-0000,10030 GOETHE RD,SACRAMENTO,CA,95827.0,38.551144,-121.329605,BRALEY LLC,,PORTLAND,OR,97298.0,,,,2024.0,,0.0,GENERAL OFFICE,CAA0CA,3003.0,OFFICE BLDG (GENERAL),MP,2.5599999,AC,30000.0,1994.0,30000.0,1,,,,,,,20140902.0,,UNINCORPORATED COUNTY,617700308203864063,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
20404310470000,204-0431-047-0000,7600 CEDAR DR,CITRUS HEIGHTS,CA,95610.0,38.710903,-121.285463,COUNTY OF SACRAMENTO,,SACRAMENTO,CA,95814.0,,,,2024.0,20020826.0,0.0,RES/SINGLE FAMILY/NON-SUBDIVISION,A1B00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD3,16995.0,SF,1588.0,1951.0,1588.0,1,,3.0,,,,,20020826.0,85000.0,UNINCORPORATED COUNTY,617700278491414527,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
21602910230000,216-0291-023-0000,7753 WATSON WAY,CITRUS HEIGHTS,CA,95610.0,38.707861,-121.278674,PATRICIA R NEAL TRUST,,ROSEVILLE,CA,95661.0,15109.0,,15109.0,2024.0,19990312.0,0.0,RES/SINGLE FAMILY/NON-SUBDIVISION,A1B00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD2,15682.0,SF,1048.0,1930.0,1048.0,1,,2.0,,,,,19990312.0,,UNINCORPORATED COUNTY,617700278490103807,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
22406200010000,224-0620-001-0000,WACHTEL WAY,CITRUS HEIGHTS,CA,95610.0,38.707921,-121.246303,SUNRISE RECREATION & PARK DISTRICT,,CITRUS HEIGHTS,CA,95610.0,,,,2024.0,19790904.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",O RD5,2.4100001,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700278419062783,Tier 2: Zero Improvement,public_park_or_recreation_agency
21100440380000,211-0044-038-0000,7337 SYLVAN GROVE WAY,CITRUS HEIGHTS,CA,95610.0,38.699387,-121.287038,NEWREZ LLC,,GREENVILLE,SC,29601.0,,,,2024.0,,0.0,RES/SINGLE FAMILY/NON-SUBDIVISION,A1B00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD5,16875.0,SF,1519.0,1984.0,1519.0,1,,2.0,,,,,20240419.0,360000.0,UNINCORPORATED COUNTY,617700278497968127,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11521600600000,115-2160-060-0000,8497 BRUSHWOOD WAY,ELK GROVE,CA,95624.0,38.440063,-121.390514,AG EHC II (NWHM) CA 2 LIMITED PARTNERSHIP,,IRVINE,CA,92618.0,178701.0,,178701.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-7,0.0,,2238.0,2023.0,2238.0,2,,3.0,2.0,,,,20241018.0,3166000.0,UNINCORPORATED COUNTY,617700308352761855,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11600300250000,116-0030-025-0000,STOCKTON BLVD,ELK GROVE,CA,95624.0,38.431837,-121.393937,EAST LAWN INC,,SACRAMENTO,CA,95819.0,11500.0,,11500.0,2024.0,19651231.0,0.0,CEMETERY,DFC005,9108.0,CEMETERY (EXEMPT),PS,3.8599999,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308361150463,Tier 2: Zero Improvement,inherently_active_use_parking_airport_cemetery
11600220010000,116-0022-001-0000,SHELDON RD,ELK GROVE,CA,95624.0,38.431909,-121.390999,EAST LAWN INC,,SACRAMENTO,CA,95819.0,32416.0,,32416.0,2024.0,19651231.0,0.0,CEMETERY,DFC005,9108.0,CEMETERY (EXEMPT),PS,10.61,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308362723327,Tier 2: Zero Improvement,inherently_active_use_parking_airport_cemetery
11600410010000,116-0041-001-0000,BOND RD,ELK GROVE,CA,95624.0,38.42886,-121.387823,EAST LAWN INC,,SACRAMENTO,CA,95819.0,74486.0,,74486.0,2024.0,19680910.0,0.0,CEMETERY,DFC005,9108.0,CEMETERY (EXEMPT),PS,40.220001,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308426948607,Tier 2: Zero Improvement,inherently_active_use_parking_airport_cemetery
11608600560000,116-0860-056-0000,8400 LAGUNA PALMS WAY,ELK GROVE,CA,95758.0,38.417276,-121.394756,CITY OF ELK GROVE,,ELK GROVE,CA,95758.0,,,,2024.0,,0.0,GENERAL OFFICE,CAA00A,3003.0,OFFICE BLDG (GENERAL),MP,0.0,,8923.0,1997.0,8923.0,1.0,,,,,,,,,UNINCORPORATED COUNTY,617700308421181439,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11608600480000,116-0860-048-0000,8401 LAGUNA PALMS WAY,ELK GROVE,CA,95758.0,38.418224,-121.395004,CITY OF ELK GROVE,,ELK GROVE,CA,95758.0,,,,2024.0,20070621.0,0.0,GENERAL OFFICE,CAB00A,3004.0,OFFICE BLDG (MULTI-STORY),MP,3.0899999,AC,45000.0,2004.0,45000.0,2.0,,,,,,,20070621.0,,UNINCORPORATED COUNTY,617700308430880767,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11608600470000,116-0860-047-0000,8380 LAGUNA PALMS WAY,ELK GROVE,CA,95758.0,38.417046,-121.395623,CITY OF ELK GROVE,,ELK GROVE,CA,95758.0,,,,2024.0,20020613.0,0.0,GENERAL OFFICE,CAA00A,3003.0,OFFICE BLDG (GENERAL),MP,2.2,AC,24526.0,2001.0,24526.0,1.0,,,,,,,,,UNINCORPORATED COUNTY,617700308430880767,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11517000410000,115-1700-041-0000,TIOGAWOODS DR,SACRAMENTO,CA,95828.0,38.477481,-121.372822,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20021205.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-7,4560.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307883261951,Tier 2: Zero Improvement,public_park_or_recreation_agency
11500400740000,115-0040-074-0000,ELK GROVE FLORIN RD,SACRAMENTO,CA,95829.0,38.477791,-121.372091,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20021205.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-7,4055.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307883261951,Tier 2: Zero Improvement,public_park_or_recreation_agency
